1323,Opel Astra 1.6 CDTI Active,26900,185000,Diesel,Manualna,2016
1324,Opel Astra 1.6 Active,19900,135000,Benzyna,Manualna,2010
1325,Opel Astra III 1.6 Cosmo,13500,208000,Benzyna,Manualna,2009
1326,Opel Astra V 1.4 T Dynamic,38900,110596,Benzyna,Manualna,2017
1327,Opel Astra 1.6 Turbo Start/Stop Sports Tourer Innovation,66000,83000,Benzyna,Manualna,2017
1328,Opel Astra V 1.0 T Essentia S&S,37999,84000,Benzyna,Manualna,2019
1329,Opel Astra 1.6 CDTI DPF ecoFLEX Sports TourerStart/Stop Edition,20999,219619,Diesel,Manualna,2014
1330,Opel Astra 2.0 Turbo Caravan Cosmo,14000,257000,Benzyna+LPG,Manualna,2009
1331,Opel Astra 1.7 CDTI,5500,328750,Diesel,Manualna,2006
1332,Opel Astra 1.6 D (CDTI) Sports Tourer Business,29900,232000,Diesel,Manualna,2017
1333,Opel Astra 1.0 Turbo Start/Stop Dynamic,31400,120000,Benzyna,Manualna,2015
1334,Opel Astra 1.6 ENERGY,16900,182455,Benzyna,Manualna,2010
1335,Opel Astra 1.4 Edition,11400,130800,Benzyna,Manualna,2009
1336,Opel Astra GTC 1.6 Turbo Edition,32000,157000,Benzyna,Manualna,2011
1337,Opel Astra 1.6 Turbo Sport,27500,208000,Benzyna+LPG,Manualna,2011
1338,Opel Astra 1.4 EcoFLEX Cosmo,31500,177000,Benzyna,Manualna,2015
1339,Opel Astra 1.4 Turbo 150 Jahre,31999,169000,Benzyna,Manualna,2015
1340,Opel Astra 1.6 D Start/Stop Sports Tourer Business,41900,153667,Diesel,Manualna,2019
1341,Opel Astra 1.6,17900,186000,Benzyna,Manualna,2010
1342,Opel Astra IV 1.7 CDTI Sport,15500,335000,Diesel,Manualna,2011
1343,Opel Astra III GTC 1.6 T Sport,9000,221000,Benzyna,Manualna,2007
1344,Opel Astra IV 1.4 T EU6,36999,191600,Benzyna+LPG,Manualna,2017
1345,Opel Astra,47000,90933,Benzyna,Manualna,2016
1346,Opel Astra IV 1.6 CDTI Cosmo,24900,189000,Diesel,Manualna,2015
1347,Opel Astra 1.4 Turbo Sports Tourer Dynamic,43990,117000,Benzyna,Manualna,2018
1348,Opel Astra 1.6,10800,119600,Benzyna,Manualna,2007
1349,Opel Astra 1.6 CDTI DPF ecoFLEX Sports TourerStart/Stop Edition,17999,246320,Diesel,Manualna,2014
1350,Opel Astra VI 1.5 CDTI Elegance S&S,23500,163000,Diesel,Manualna,2022
1351,Opel Astra,9999,198000,Diesel,Manualna,2009
1352,Opel Astra III 1.7 CDTI,15500,256000,Diesel,Manualna,2013
1353,Opel Astra 1.4 Turbo Sports Tourer,18500,259902,Benzyna,Manualna,2011
1354,Opel Astra 1.4,5000,308000,Benzyna+LPG,Manualna,2005
1355,Opel Astra V 1.6 CDTI Dynamic S&S,29999,257681,Diesel,Manualna,2017
1356,Opel Astra VI 1.2 T Business Edition S&S,79900,23320,Benzyna,Manualna,2023
1357,Opel Astra,20500,225433,Benzyna+LPG,Manualna,2010
1358,Opel Astra GTC 1.4 Turbo,23700,204700,Benzyna,Manualna,2012
1359,Opel Astra IV 2.0 CDTI Cosmo,22900,314400,Diesel,Manualna,2010
1360,Opel Astra,29900,192300,Benzyna+LPG,Automatyczna,2013
1361,Opel Astra,17900,171200,Benzyna,Manualna,2011
1362,Opel Astra III 1.6 EU5,21500,84800,Benzyna,Manualna,2012
1363,Opel Astra III GTC 1.4 Enjoy,4500,203101,Benzyna,Manualna,2009
1364,Opel Astra IV 1.4 T Business S&S,53800,28900,Benzyna+LPG,Manualna,2016
1365,Opel Astra IV 1.6 CDTI Enjoy,29900,204674,Diesel,Manualna,2017
1366,Opel Astra 1.8 Edition,10900,163300,Benzyna,Manualna,2004
1367,Opel Astra IV 1.6 Active,26900,144000,Benzyna,Manualna,2014
1368,Opel Astra III 1.4 Elegance,7500,212000,Benzyna,Manualna,2004
1369,Opel Astra V 1.2 T Elegance S&S,79400,37307,Benzyna,Manualna,2023
1370,Opel Astra,39900,60747,Diesel,Manualna,2023
1371,Opel Astra 1.6 Turbo Automatik 150 Jahre,25500,142000,Benzyna,Automatyczna,2010
1372,Opel Astra 1.4 Turbo Innovation,47900,149000,Benzyna,Manualna,2017
1373,Opel Astra V 1.4 Enjoy,39500,180000,Benzyna+LPG,Manualna,2017
1374,Opel Astra 1.6 CDTI DPF ecoFLEX Start/Stop Style,35999,157000,Diesel,Manualna,2018
1375,Opel Astra IV 1.4 T Business S&S,19750,259000,Benzyna,Manualna,2014
1376,Opel Astra,21900,276300,Benzyna,Manualna,2012
1377,Opel Astra 1.4 Turbo Design Edition,21800,146000,Benzyna,Manualna,2011
1378,Opel Astra V 1.6 CDTI Elite,32900,213402,Diesel,Automatyczna,2016
1379,Opel Astra 1.4 Turbo Active,16900,253440,Benzyna,Manualna,2014
1380,Opel Astra 1.4 Turbo Edition,23700,194000,Benzyna,Manualna,2014
1381,Opel Astra V 1.6 CDTI Enjoy,35900,265000,Diesel,Automatyczna,2016
1382,Opel Astra V 1.4 T Enjoy,43900,129317,Benzyna,Manualna,2019
1383,Opel Astra 1.4 Turbo Dynamic,45000,75900,Benzyna,Manualna,2017
1384,Opel Astra,19900,141200,Benzyna,Manualna,2012
1385,Opel Astra IV 1.4 T Active,28750,177145,Benzyna+LPG,Manualna,2015
1386,Opel Astra V 1.4 T Enjoy S&S,43500,160160,Benzyna,Manualna,2017
1387,Opel Astra V 1.4 T Enjoy,46900,133467,Benzyna,Manualna,2018
1388,Opel Astra V 1.5 CDTI S&S,34932,140000,Diesel,Manualna,2020
1389,Opel Astra IV 1.4 T Business EU6,36100,131000,Benzyna+LPG,Manualna,2017
1390,Opel Astra,20000,218000,Benzyna,Manualna,2009
1391,Opel Astra 1.4 Turbo Edition Sport,23400,173573,Benzyna,Manualna,2012
1392,Opel Astra 1.6 Edition,19400,211000,Benzyna,Manualna,2011
1393,Opel Astra,21999,132714,Benzyna,Manualna,2011
1394,Opel Astra III GTC 1.6 Cosmo,15900,143100,Benzyna,Manualna,2009
1395,Opel Astra,8000,230000,Diesel,Manualna,2009
1396,Opel Astra 1.7 CDTI DPF Innovation,23900,185000,Diesel,Manualna,2011
1397,Opel Astra 1.4 Turbo ecoFLEX Start/Stop ENERGY,30900,159000,Benzyna,Manualna,2014
1398,Opel Astra IV 1.6 T Sport,29999,172186,Benzyna,Manualna,2010
1399,Opel Astra 1.6,10900,248350,Benzyna,Manualna,2008
1400,Opel Astra 1.2 Turbo Start/Stop Business Edition,69000,84625,Benzyna,Manualna,2022
1401,Opel Astra GTC 1.6,13900,219000,Benzyna,Manualna,2009
1402,Opel Astra,22800,250000,Diesel,Manualna,2015
1403,Opel Astra,38500,210000,Benzyna,Manualna,2018
1404,Opel Astra,9900,269800,Benzyna,Manualna,2011
1405,Opel Astra IV 1.4 T Sport,27900,200000,Benzyna,Manualna,2015
1406,Opel Astra III 1.6 Enjoy,8900,303121,Benzyna,Manualna,2005
1407,Opel Astra 1.7 CDTI DPF ecoFLEX Sports TourerStart/Stop,28999,135600,Diesel,Manualna,2013
1408,Opel Astra IV 1.6 CDTI Sport,24500,225433,Diesel,Manualna,2015
1409,Opel Astra 1.5 D Start/Stop Business Edition,24415,114151,Diesel,Manualna,2020
1410,Opel Astra III 1.7 CDTI ecoFLEX,11900,245542,Diesel,Manualna,2010
1411,Opel Astra,31500,197000,Benzyna,Manualna,2016
1412,Opel Astra V 1.5 CDTI Elegance S&S,38900,155000,Diesel,Manualna,2021
1413,Opel Astra,23900,128000,Benzyna,Manualna,2011
1414,Opel Astra IV 1.4 T Cosmo,18500,340000,Benzyna+LPG,Manualna,2011
1415,Opel Astra 1.6 Caravan Easytronic Sport,19900,157722,Benzyna,Manualna,2010
1416,Opel Astra 1.4 EcoFLEX Edition,18900,134000,Benzyna,Manualna,2010
1417,Opel Astra III 1.7 CDTI ecoFLEX,13900,290000,Diesel,Manualna,2010
1418,Opel Astra,19900,247721,Benzyna,Manualna,2010
1419,Opel Astra,20000,200000,Benzyna,Manualna,2011
1420,Opel Astra GTC 1.4 Turbo ecoFLEX Start/Stop,25900,170000,Benzyna,Manualna,2011
1421,Opel Astra 1.6 D Sports Tourer ON,32900,112000,Diesel,Manualna,2017
1422,Opel Astra V 1.6 CDTI Dynamic,40500,150000,Diesel,Manualna,2019
1423,Opel Astra,27000,120023,Benzyna,Manualna,2010
1424,Opel Astra 1.7 CDTI Caravan DPF Cosmo,19500,176000,Diesel,Manualna,2010
1425,Opel Astra 1.4 Turbo Start/Stop Automatik Sports Tourer Innovation,46900,148800,Benzyna,Automatyczna,2016
1426,Opel Astra 1.6 CDTI Sports Tourer Active,35999,118900,Diesel,Manualna,2018
1427,Opel Astra II Coupe 2.0 T,7900,205000,Benzyna+LPG,Manualna,2002
1428,Opel Astra 1.4 Turbo Active,37000,162000,Benzyna,Manualna,2018
1429,Opel Astra,28900,169000,Benzyna,Manualna,2014
1430,Opel Astra 1.4 Turbo Dynamic,43900,137648,Benzyna,Manualna,2016
1431,Opel Astra,56498,44301,Benzyna,Manualna,2021
1432,Opel Astra 1.4 Turbo Sports Tourer,27700,216000,Benzyna,Manualna,2015
1433,Opel Astra,12900,229000,Diesel,Manualna,2008
1434,Opel Astra 1.4 Turbo Active,47800,110000,Benzyna,Manualna,2016
1435,Opel Astra IV 1.4 T Cosmo,24500,154000,Benzyna,Manualna,2012
1436,Opel Astra 2.0 CDTI DPF Sport,29900,212700,Diesel,Manualna,2014
1437,Opel Astra IV GTC 1.4 T Enjoy,36000,151529,Benzyna,Manualna,2015
1438,Opel Astra 1.0 Turbo Start/Stop Sports Tourer Active,29900,95000,Benzyna,Manualna,2019
1439,Opel Astra 1.4 Turbo Innovation,42900,160000,Benzyna,Manualna,2016
1440,Opel Astra,33700,146256,Benzyna,Manualna,2013
1441,Opel Astra 1.6 CDTI Active,29900,210000,Diesel,Manualna,2017
1442,Opel Astra 1.4 Turbo Innovation,40999,103067,Benzyna,Manualna,2017
1443,Opel Astra,42998,133625,Benzyna,Manualna,2020
1444,Opel Astra,37000,224531,Benzyna,Automatyczna,2017
1445,Opel Astra Twin Top 1.9 CDTI Edition,11900,366000,Diesel,Manualna,2008
1446,Opel Astra 1.4 Turbo Dynamic,37900,180000,Benzyna,Manualna,2015
1447,Opel Astra 1.4 Turbo Cosmo,27900,126587,Benzyna,Manualna,2011
1448,Opel Astra V 1.4 T Elite,45500,148770,Benzyna,Manualna,2017
1449,Opel Astra,30900,218000,Diesel,Manualna,2016
1450,Opel Astra 1.4,13000,194000,Benzyna,Manualna,2008
1451,Opel Astra 1.7 CDTI DPF Active,18900,179000,Diesel,Manualna,2010
1452,Opel Astra,18999,221900,Benzyna,Manualna,2010
1453,Opel Astra 1.4 Turbo 150 Jahre,21800,207000,Benzyna,Manualna,2012
1454,Opel Astra,11200,188000,Benzyna,Manualna,2008
1455,Opel Astra V 1.5 CDTI GS Line S&S,47990,116000,Diesel,Manualna,2021
1456,Opel Astra IV 1.4 T Enjoy EU6,32900,155000,Benzyna,Manualna,2014
1457,Opel Astra IV 1.7 CDTI Cosmo,19999,239000,Diesel,Manualna,2011
1458,Opel Astra 1.5 D Start/Stop Sports Tourer Business Elegance,43990,140000,Diesel,Manualna,2021
1459,Opel Astra GTC 1.9 CDTI Cosmo,7000,330650,Diesel,Manualna,2009
1460,Opel Astra 1.6 Design Edition,19900,233820,Benzyna,Manualna,2009
1461,Opel Astra 1.4 Turbo Design Edition,19700,199553,Benzyna,Manualna,2011
1462,Opel Astra III 1.6 Enjoy,11500,143200,Benzyna,Manualna,2007
1463,Opel Astra,25900,175011,Benzyna+LPG,Manualna,2012
1464,Opel Astra 1.4 Turbo Sports Tourer,20800,176932,Benzyna,Manualna,2012
1465,Opel Astra III 1.7 CDTI Essentia,8000,301000,Diesel,Manualna,2009
1466,Opel Astra V 1.2 T Elegance S&S,48000,51350,Benzyna,Manualna,2020
1467,Opel Astra IV 1.6 CDTI Sport,21500,229000,Diesel,Manualna,2015
1468,Opel Astra 1.4 Active,23900,123000,Benzyna,Manualna,2012
1469,Opel Astra,28900,135000,Benzyna,Automatyczna,2015
1470,Opel Astra,21900,206000,Benzyna,Manualna,2013
1471,Opel Astra IV 1.6 Essentia,32000,187091,Benzyna,Manualna,2016
1472,Opel Astra 1.4 Turbo Sports Tourer Design Edition,25900,142000,Benzyna,Manualna,2013
1473,Opel Astra IV 1.7 CDTI Cosmo,19999,250000,Diesel,Manualna,2010
1474,Opel Astra 1.4 Turbo Active,19900,191723,Benzyna,Manualna,2013
1475,Opel Astra 1.4 Active,18700,89300,Benzyna,Manualna,2011
1476,Opel Astra III GTC 2.0 T Sport,8000,274300,Benzyna,Manualna,2006
1477,Opel Astra III 1.7 CDTI,15900,263700,Diesel,Manualna,2012
1478,Opel Astra III 1.4 Cosmo,5990,139000,Benzyna,Manualna,2007
1479,Opel Astra 1.4 Turbo Sports Tourer,20900,171300,Benzyna,Manualna,2011
1480,Opel Astra 1.6 CDTI Start/Stop Active,24900,184000,Diesel,Manualna,2014
1481,Opel Astra III 1.7 CDTI Essentia,8200,209700,Diesel,Manualna,2005
1482,Opel Astra 1.4 Turbo Automatik Active,26900,183000,Benzyna,Automatyczna,2013
1483,Opel Astra IV 1.4 Active,24990,230500,Benzyna,Manualna,2016
1484,Opel Astra 1.4 Turbo 120 Jahre,38900,110000,Benzyna,Manualna,2016
1485,Opel Astra 1.4 Turbo Cosmo,25900,199000,Benzyna,Manualna,2014
1486,Opel Astra IV 1.7 CDTI Enjoy,16900,220000,Diesel,Manualna,2013
1487,Opel Astra 1.7 CDTI DPF Active,20990,266730,Diesel,Manualna,2013
1488,Opel Astra V 1.4 T Enjoy,45900,79999,Benzyna,Manualna,2017
1489,Opel Astra V 1.4 T Enjoy,45900,98900,Benzyna,Manualna,2016
1490,Opel Astra 1.4 Turbo Innovation,42999,179000,Benzyna,Manualna,2019
1491,Opel Astra 2.0 Turbo Caravan Sport,12499,216000,Benzyna,Manualna,2004
1492,Opel Astra IV 1.6 CDTI Cosmo,23800,128000,Diesel,Manualna,2015
1493,Opel Astra 1.4 Turbo Active,44999,56000,Benzyna,Manualna,2016
1494,Opel Astra 1.7 CDTI DPF ecoFLEX Sports TourerStart/Stop 105g Innovation,22999,189000,Diesel,Manualna,2014
1495,Opel Astra,35999,219000,Diesel,Manualna,2020
1496,Opel Astra,23900,144000,Benzyna,Manualna,2012
1497,Opel Astra IV 1.7 CDTI Cosmo,19500,279000,Diesel,Manualna,2010
1498,Opel Astra 1.6 CDTI Active,24900,192467,Diesel,Manualna,2015
1499,Opel Astra V 1.4 T Elite,47000,79000,Benzyna,Manualna,2017
1500,Opel Astra III 1.7 CDTI 111,18000,231582,Diesel,Manualna,2011
1501,Opel Astra 1.5 D Start/Stop Sports Tourer Automatik Business Edition,28900,254700,Diesel,Automatyczna,2021
1502,Opel Astra,34000,184300,Diesel,Manualna,2018
1503,Opel Astra IV 1.7 CDTI Cosmo S&S,22800,172500,Diesel,Manualna,2014
1504,Opel Astra 1.4 Turbo Color Edition,24900,219000,Benzyna,Manualna,2013
1505,Opel Astra III 1.4 Essentia,5900,230000,Benzyna,Manualna,2007
1506,Opel Astra IV 1.6 CDTI Energy,36000,181300,Diesel,Manualna,2017
1507,Opel Astra IV 1.4 T Cosmo,21900,181000,Benzyna,Manualna,2012
1508,Opel Astra 1.4 Active,6900,230400,Benzyna,Manualna,2009
1509,Opel Astra V 1.6 CDTI Enjoy,29999,217000,Diesel,Manualna,2017
1510,Opel Astra IV 1.6 CDTI Business,33000,250000,Diesel,Manualna,2018
1511,Opel Astra IV 1.6 CDTI Essentia,16900,254000,Diesel,Manualna,2014
1512,Opel Astra GTC 1.4 Turbo,26900,179000,Benzyna,Manualna,2013
1513,Opel Astra III GTC 1.9 CDTI Cosmo,6000,222787,Diesel,Manualna,2006
1514,Opel Astra 1.4 Turbo Sports Tourer Exklusiv,33400,147000,Benzyna,Manualna,2016
1515,Opel Astra 1.4 Turbo Dynamic,42500,192735,Benzyna,Manualna,2016
1516,Opel Astra III 1.7 CDTI,12100,291555,Diesel,Manualna,2010
1517,Opel Astra,24999,161000,Benzyna,Manualna,2010
1518,Opel Astra,7950,245000,Diesel,Manualna,2008
1519,Opel Astra II 1.6 GL / Start,4500,230500,Benzyna,Manualna,2002
1520,Opel Astra 2.0 CDTI DPF Edition,16999,177500,Diesel,Manualna,2010
1521,Opel Astra 1.4 Turbo Active,31400,104000,Benzyna,Manualna,2014
1522,Opel Astra 1.7 CDTI DPF ENERGY,22900,248000,Diesel,Manualna,2014
1523,Opel Astra V 1.4 T Enjoy,56500,69000,Benzyna,Manualna,2018
1524,Opel Astra 1.4 Turbo Active,21800,164745,Benzyna,Manualna,2011
1525,Opel Astra,47899,84000,Benzyna,Manualna,2021
1526,Opel Astra GTC 1.4 Turbo Edition,29500,203000,Benzyna,Manualna,2016
1527,Opel Astra V 1.6 CDTI Enjoy S&S,35500,199000,Diesel,Manualna,2018
1528,Opel Astra V 1.5 CDTI,40900,24000,Diesel,Automatyczna,2021
1529,Opel Astra V 1.4 T Elite,46999,114000,Benzyna,Manualna,2018
1530,Opel Astra 1.6 CDTI Automatik Active,41900,78500,Diesel,Automatyczna,2018
1531,Opel Astra V 1.4 T Enjoy S&S,41900,144378,Benzyna,Manualna,2016
1532,Opel Astra,17900,102000,Benzyna,Manualna,2009
1533,Opel Astra III 1.7 CDTI Cosmo,9900,313100,Diesel,Manualna,2010
1534,Opel Astra,46000,99500,Benzyna,Manualna,2018
1535,Opel Astra V 1.5 CDTI GS Line S&S,41800,106000,Diesel,Manualna,2021
1536,Opel Astra 1.4 Turbo Start/Stop Automatik Sports Tourer Ultimate,51950,122000,Benzyna,Automatyczna,2019
1537,Opel Astra Twin Top 2.0 Turbo Edition,16500,131000,Benzyna,Manualna,2006
1538,Opel Astra V 1.4 T 120 Lat S&S,59900,68000,Benzyna,Automatyczna,2019
1539,Opel Astra 1.6 D Start/Stop Sports Tourer 120 Jahre,37888,143075,Diesel,Manualna,2019
1540,Opel Astra IV 1.4 Enjoy,22900,181866,Benzyna+LPG,Manualna,2014
1541,Opel Astra 1.4 Turbo Design Edition,18999,235000,Benzyna,Manualna,2010
1542,Opel Astra,34900,140000,Benzyna,Automatyczna,2012
1543,Opel Astra,7500,285155,Diesel,Manualna,2010
1544,Opel Astra 1.5 D Start/Stop Automatik Business Elegance,36777,190845,Diesel,Automatyczna,2020
1545,Opel Astra IV 1.7 CDTI Sport,16500,250000,Diesel,Manualna,2010
1546,Opel Astra V 1.4 T Enjoy S&S,49900,160000,Benzyna,Automatyczna,2019
1547,Opel Astra V 1.6 CDTI Enjoy,37000,141000,Diesel,Manualna,2019
1548,Opel Astra,7999,200729,Benzyna,Manualna,2008
1549,Opel Astra 1.4 Turbo ecoFLEX Start/Stop 150 Jahre,19900,225000,Benzyna+LPG,Manualna,2012
1550,Opel Astra IV 1.6 T SIDI Cosmo S&S,46700,32631,Benzyna,Manualna,2014
1551,Opel Astra VI 1.2 T GS S&S,124800,2,Benzyna,Automatyczna,2025
1552,Opel Astra 1.4 Turbo Edition,20900,195000,Benzyna,Manualna,2011
1553,Opel Astra GTC 1.4 Turbo ecoFLEX Start/Stop,27900,186454,Benzyna,Manualna,2013
1554,Opel Astra,22900,192000,Benzyna,Manualna,2011
1555,Opel Astra,34500,147000,Diesel,Manualna,2020
1556,Opel Astra V 1.4 T Enjoy,41000,90000,Benzyna,Manualna,2017
1557,Opel Astra 1.7 CDTI DPF Cosmo,8900,236000,Diesel,Manualna,2009
1558,Opel Astra VI 1.2 T mHEV GS S&S eDTC,137900,1,Hybryda,Automatyczna,2025
1559,Opel Astra 1.6 D (CDTI) Start/Stop Sports Tourer Edition,32700,237376,Diesel,Manualna,2019
1560,Opel Astra V 1.4 Enjoy,44900,69546,Benzyna,Manualna,2017
1561,Opel Astra V 1.4 T Enjoy S&S,48900,66732,Benzyna,Manualna,2019
1562,Opel Astra IV 1.6 Active,34900,124648,Benzyna,Manualna,2017
1563,Opel Astra 1.4 Turbo Start/Stop Automatik Business Edition,49900,169000,Benzyna,Automatyczna,2021
1564,Opel Astra V 1.4 T Enjoy S&S,54900,108000,Benzyna,Automatyczna,2019
1565,Opel Astra IV 1.4 T Active EU6,33900,109000,Benzyna,Manualna,2015
1566,Opel Astra V 1.6 CDTI Elite S&S,41900,160000,Diesel,Manualna,2018
1567,Opel Astra III 1.6 Essentia,5700,345271,Benzyna,Manualna,2005
1568,Opel Astra 1.2 Turbo Elegance,57300,15150,Benzyna,Manualna,2021
1569,Opel Astra,18900,270132,Diesel,Manualna,2012
1570,Opel Astra III 1.9 CDTI Elegance,4900,230000,Diesel,Manualna,2006
1571,Opel Astra,24900,214000,Benzyna,Manualna,2011
1572,Opel Astra 1.6 Edition,22900,144000,Benzyna,Manualna,2011
1573,Opel Astra,51500,76800,Benzyna,Automatyczna,2019
1574,Opel Astra 1.4 Turbo Active,20900,158000,Benzyna,Manualna,2012
1575,Opel Astra III 1.4 Elegance,6800,148300,Benzyna,Manualna,2007
1576,Opel Astra 1.4 Caravan Edition 111 Jahre,11900,186000,Benzyna,Manualna,2010
1577,Opel Astra 1.4 Turbo Active,27900,192000,Benzyna,Manualna,2013
1578,Opel Astra 1.4 Turbo Dynamic,44900,38720,Benzyna,Manualna,2016
1579,Opel Astra II 1.2 Start,1400,201500,Benzyna,Manualna,2002
1580,Opel Astra,39800,77894,Benzyna,Manualna,2019
1581,Opel Astra,26900,112807,Benzyna,Manualna,2011
1582,Opel Astra 1.6 CDTI Start/Stop Sports Tourer Active,26500,244000,Diesel,Manualna,2016
1583,Opel Astra 1.6 Active,15900,165310,Benzyna,Manualna,2011
1584,Opel Astra 1.6 D (CDTI) Sports Tourer Dynamic,30800,171300,Diesel,Manualna,2017
1585,Opel Astra 1.8 Innovation 110 Jahre,13900,174200,Benzyna,Manualna,2009
1586,Opel Astra GTC 1.4 Turbo,26900,104000,Benzyna,Manualna,2013
1587,Opel Astra,38900,153505,Benzyna,Manualna,2017
1588,Opel Astra,44900,145816,Benzyna,Manualna,2016
1589,Opel Astra,48000,60000,Benzyna+LPG,Manualna,2016
1590,Opel Astra V 1.5 CDTI Elegance S&S,44900,179000,Diesel,Manualna,2021
1591,Opel Astra V 1.5 CDTI GS Line S&S,46900,126000,Diesel,Manualna,2020
1592,Opel Astra V 1.5 CDTI GS Line S&S,42900,168000,Diesel,Manualna,2020
1593,Opel Astra III GTC 1.6 Cosmo,15800,199500,Benzyna,Manualna,2008
1594,Opel Astra 1.6 D Start/Stop Sports Tourer 120 Jahre,34900,203000,Diesel,Manualna,2019
1595,Opel Astra,13000,202000,Benzyna,Manualna,2011
1596,Opel Astra V 1.6 CDTI Dynamic S&S,26900,349000,Diesel,Manualna,2017
1597,Opel Astra,25900,190000,Benzyna,Manualna,2011
1598,Opel Astra VI 1.2 T Edition S&S,97900,1,Benzyna,Automatyczna,2024
1599,Opel Astra V 1.6 T GPF Enjoy S&S,25900,110116,Benzyna,Manualna,2018
1600,Opel Astra 1.7 CDTI DPF Sports Tourer,14999,268700,Diesel,Manualna,2012
1601,Opel Astra,23500,240000,Diesel,Manualna,2012
1602,Opel Astra,19900,158000,Benzyna,Manualna,2010
1603,Opel Astra IV 1.4 T Active,26700,179600,Benzyna,Manualna,2013
1604,Opel Astra 1.6 Caravan,11000,169000,Benzyna,Manualna,2010
1605,Opel Astra V 1.4 T Dynamic,33000,163000,Benzyna,Manualna,2017
1606,Opel Astra 1.7 CDTI DPF Active,16300,309000,Diesel,Manualna,2013
1607,Opel Astra,19000,176000,Benzyna,Manualna,2010
1608,Opel Astra V 1.2 T Business Elegance S&S,64900,53000,Benzyna,Manualna,2021
1609,Opel Astra 1.5 D Start/Stop Sports Tourer,35800,114000,Diesel,Manualna,2020
1610,Opel Astra 1.6 D (CDTI) Edition,36000,121000,Diesel,Manualna,2016
1611,Opel Astra 1.3 CDTI DPF Active,15800,200000,Diesel,Manualna,2011
1612,Opel Astra 1.6 Sports Tourer,27900,128976,Benzyna,Manualna,2015
1613,Opel Astra V 1.5 CDTI Edition S&S,32900,119477,Diesel,Manualna,2021
1614,Opel Astra 1.4 Turbo Dynamic,36900,158000,Benzyna,Manualna,2017
1615,Opel Astra IV 1.7 CDTI Sport,25900,174221,Diesel,Manualna,2012
1616,Opel Astra 1.6 D (CDTI) Automatik Sports Tourer Business,39900,89700,Diesel,Automatyczna,2016
1617,Opel Astra V 1.6 CDTI Enjoy,41900,72400,Diesel,Manualna,2018
1618,Opel Astra 1.4 Business,15800,144000,Benzyna,Manualna,2012
1619,Opel Astra 1.4 Turbo 150 Jahre,18900,189600,Benzyna,Manualna,2011
1620,Opel Astra 1.6 D (CDTI) Automatik Sports Tourer Business,33700,250869,Diesel,Automatyczna,2016
1621,Opel Astra,27000,165749,Benzyna+LPG,Automatyczna,2010
1622,Opel Astra IV 1.4 T Active,25900,182625,Benzyna+LPG,Manualna,2013
1623,Opel Astra 1.4 Turbo Design Edition,24900,150000,Benzyna,Manualna,2012
1624,Opel Astra V 1.4 T Elite S&S,39900,171672,Benzyna,Manualna,2016
1625,Opel Astra V 1.5 CDTI Business Elegance S&S,49900,131359,Diesel,Automatyczna,2022
1626,Opel Astra V 1.5 CDTI Edition S&S,35900,229000,Diesel,Manualna,2020
1627,Opel Astra 1.4 Edition,19300,220000,Benzyna,Manualna,2012
1628,Opel Astra,12000,292657,Diesel,Manualna,2011
1629,Opel Astra 1.6 BiTurbo D Start/Stop Ultimate,35900,210000,Diesel,Manualna,2016
1630,Opel Astra,28900,123000,Benzyna,Manualna,2015
1631,Opel Astra 1.6 D (CDTI) Sports Tourer Business,27900,189000,Diesel,Manualna,2018
1632,Opel Astra 1.3 CDTI DPF 150 Jahre,23900,156300,Diesel,Manualna,2014
1633,Opel Astra 1.6 CDTI DPF ecoFLEX Sports TourerStart/Stop Edition,20900,172500,Diesel,Manualna,2014
1634,Opel Astra III 1.7 CDTI,19999,154000,Diesel,Manualna,2012
1635,Opel Astra IV 1.7 CDTI Sport,17500,227029,Diesel,Manualna,2010
1636,Opel Astra,12800,255000,Diesel,Manualna,2011
1637,Opel Astra 1.4 Turbo Exklusiv,32900,105186,Benzyna,Manualna,2015
1638,Opel Astra 1.7 CDTI DPF 150 Jahre,23700,194500,Diesel,Manualna,2012
1639,Opel Astra,39900,215600,Benzyna,Automatyczna,2017
1640,Opel Astra III 1.7 CDTI,14999,260000,Diesel,Manualna,2011
1641,Opel Astra,44900,131000,Benzyna,Manualna,2016
1642,Opel Astra IV 1.7 CDTI Cosmo,20900,242000,Diesel,Manualna,2014
1643,Opel Astra GTC 1.6 Black&White,11900,189000,Benzyna,Manualna,2009
1644,Opel Astra 1.4 Turbo Sport,34900,93000,Benzyna,Manualna,2015
1645,Opel Astra V 1.4 T Enjoy,38600,139700,Benzyna,Manualna,2018
1646,Opel Astra 1.6 Active,11900,255000,Benzyna,Manualna,2009
1647,Opel Astra 1.4 Turbo Edition,23900,207356,Benzyna,Manualna,2013
1648,Opel Astra GTC 1.4,12900,130000,Benzyna,Manualna,2008
1649,Opel Astra,23500,134800,Benzyna,Manualna,2012
1650,Opel Astra GTC 1.8 Sport,8499,178000,Benzyna,Manualna,2005
1651,Opel Astra II 1.7 DTI,3000,405000,Diesel,Manualna,2001
